time/us,fir,iir,iirMSB,iirLSB
5.252000e+03,611,11218,21,0
5.253000e+03,610,11131,21,1
5.254000e+03,611,11045,21,1
5.255000e+03,612,10959,21,1
5.256000e+03,613,10874,21,0
5.257000e+03,613,11302,22,0
5.258000e+03,613,11214,21,0
5.259000e+03,614,11127,21,1
5.260000e+03,614,11041,21,1
5.261000e+03,615,10955,21,1
5.262000e+03,616,11382,22,0
5.263000e+03,615,11294,22,0
5.264000e+03,616,11206,21,0
5.265000e+03,617,11119,21,1
5.266000e+03,618,11545,22,1
5.267000e+03,617,11455,22,1
5.268000e+03,618,11366,22,0
5.269000e+03,619,11278,22,0
5.270000e+03,619,11190,21,0
5.271000e+03,620,11615,22,1
5.272000e+03,620,11525,22,1
5.273000e+03,620,11435,22,1
5.274000e+03,621,11346,22,0
5.275000e+03,622,11258,21,0
5.276000e+03,622,11683,22,1
5.277000e+03,622,11592,22,0
5.278000e+03,623,11502,22,0
5.279000e+03,624,11413,22,1
5.280000e+03,624,11836,23,0
5.281000e+03,624,11744,22,0
5.282000e+03,625,11653,22,1
5.283000e+03,625,11562,22,0
5.284000e+03,626,11984,23,0
5.285000e+03,626,11891,23,1
5.286000e+03,626,11799,23,1
5.287000e+03,627,11707,22,1
5.288000e+03,628,11616,22,0
5.289000e+03,628,12038,23,0
5.290000e+03,628,11944,23,0
5.291000e+03,629,11851,23,1
5.292000e+03,629,11759,22,1
5.293000e+03,630,12180,23,0
5.294000e+03,630,12085,23,1
5.295000e+03,630,11991,23,1
5.296000e+03,631,11898,23,0
5.297000e+03,632,12318,24,0
5.298000e+03,631,12222,23,0
5.299000e+03,632,12127,23,1
5.300000e+03,633,12033,23,1
5.301000e+03,633,12451,24,1
5.302000e+03,633,12354,24,0
5.303000e+03,634,12258,23,0
5.304000e+03,634,12163,23,1
5.305000e+03,635,12580,24,0
5.306000e+03,635,12482,24,0
5.307000e+03,635,12385,24,1
5.308000e+03,636,12289,24,1
5.309000e+03,637,12705,24,1
5.310000e+03,636,12606,24,0
5.311000e+03,637,12508,24,0
5.312000e+03,638,12411,24,1
5.313000e+03,638,12827,25,1
5.314000e+03,638,12727,24,1
5.315000e+03,639,12628,24,0
5.316000e+03,639,12530,24,0
5.317000e+03,640,12945,25,1
5.318000e+03,640,12844,25,0
5.319000e+03,640,12744,24,0
5.320000e+03,640,12645,24,1
5.321000e+03,641,13059,25,1
5.322000e+03,641,12957,25,1
5.323000e+03,642,12856,25,0
5.324000e+03,642,12756,24,0
5.325000e+03,643,13169,25,1
5.326000e+03,643,13067,25,1
5.327000e+03,643,12965,25,1
5.328000e+03,644,13376,26,0
5.329000e+03,644,13272,25,0
5.330000e+03,644,13169,25,1
5.331000e+03,644,13067,25,1
5.332000e+03,645,13477,26,1
5.333000e+03,645,13372,26,0
5.334000e+03,646,13268,25,0
5.335000e+03,646,13165,25,1
5.336000e+03,647,13575,26,1
5.337000e+03,646,13469,26,1
5.338000e+03,647,13364,26,0
5.339000e+03,648,13772,26,0
5.340000e+03,647,13665,26,1
5.341000e+03,648,13559,26,1
5.342000e+03,649,13454,26,0
5.343000e+03,649,13861,27,1
5.344000e+03,648,13753,26,1
5.345000e+03,649,13646,26,0
5.346000e+03,650,14052,27,0
5.347000e+03,650,13943,27,1
5.348000e+03,650,13835,27,1
5.349000e+03,651,13727,26,1
5.350000e+03,651,14132,27,0
5.351000e+03,651,14022,27,0
5.352000e+03,652,13913,27,1
5.353000e+03,652,14317,27,1
5.354000e+03,652,14206,27,0
5.355000e+03,653,14096,27,0
5.356000e+03,653,14498,28,0
5.357000e+03,652,14385,28,1
5.358000e+03,653,14273,27,1
5.359000e+03,654,14162,27,0
5.360000e+03,654,14564,28,0
5.361000e+03,654,14451,28,1
5.362000e+03,655,14339,28,1
5.363000e+03,655,14739,28,1
5.364000e+03,655,14624,28,0
5.365000e+03,655,14510,28,0
5.366000e+03,656,14909,29,1
5.367000e+03,656,14793,28,1
5.368000e+03,656,14678,28,0
5.369000e+03,656,14564,28,0
5.370000e+03,657,14963,29,1
5.371000e+03,657,14847,28,1
5.372000e+03,658,14732,28,0
5.373000e+03,658,15129,29,1
5.374000e+03,657,15011,29,1
5.375000e+03,658,14894,29,0
5.376000e+03,659,15290,29,0
5.377000e+03,658,15171,29,1
5.378000e+03,659,15053,29,1
5.379000e+03,660,15448,30,0
5.380000e+03,659,15328,29,0
5.381000e+03,659,15209,29,1
5.382000e+03,660,15603,30,1
5.383000e+03,660,15482,30,0
5.384000e+03,660,15362,30,0
5.385000e+03,661,15754,30,0
5.386000e+03,661,15631,30,1
5.387000e+03,661,15509,30,1
5.388000e+03,661,15900,31,0
5.389000e+03,661,15776,30,0
5.390000e+03,662,15653,30,1
5.391000e+03,662,16043,31,1
5.392000e+03,662,15918,31,0
5.393000e+03,662,15794,30,0
5.394000e+03,663,16183,31,1
5.395000e+03,663,16057,31,1
5.396000e+03,663,15932,31,0
5.397000e+03,663,16320,31,0
5.398000e+03,663,16193,31,1
5.399000e+03,664,16067,31,1
5.400000e+03,664,16454,32,0
5.401000e+03,664,16326,31,0
5.402000e+03,664,16199,31,1
5.403000e+03,665,16585,32,1
5.404000e+03,665,16456,32,0
5.405000e+03,665,16328,31,0
5.406000e+03,665,16713,32,1
5.407000e+03,665,16583,32,1
5.408000e+03,666,16454,32,0
5.409000e+03,666,16838,32,0
5.410000e+03,665,17219,33,1
5.411000e+03,665,17085,33,1
5.412000e+03,666,16952,33,0
5.413000e+03,666,16820,32,0
5.414000e+03,667,17201,33,1
5.415000e+03,666,17067,33,1
5.416000e+03,667,16934,33,0
5.417000e+03,668,17314,33,0
5.418000e+03,667,17179,33,1
5.419000e+03,667,17045,33,1
5.420000e+03,668,17424,34,0
5.421000e+03,668,17288,33,0
5.422000e+03,668,17153,33,1
5.423000e+03,668,17531,34,1
5.424000e+03,668,17907,34,1
5.425000e+03,668,17768,34,0
5.426000e+03,668,17630,34,0
5.427000e+03,668,17493,34,1
5.428000e+03,669,17869,34,1
5.429000e+03,669,17730,34,0
5.430000e+03,669,17592,34,0
5.431000e+03,669,17967,35,1
5.432000e+03,669,18339,35,1
5.433000e+03,669,18196,35,0
5.434000e+03,669,18054,35,0
5.435000e+03,669,17913,34,1
5.436000e+03,670,18286,35,0
5.437000e+03,670,18144,35,0
5.438000e+03,670,18003,35,1
5.439000e+03,670,18375,35,1
5.440000e+03,670,18744,36,0
5.441000e+03,670,18598,36,0
5.442000e+03,670,18453,36,1
5.443000e+03,670,18309,35,1
5.444000e+03,671,18678,36,0
5.445000e+03,671,19045,37,1
5.446000e+03,670,18897,36,1
5.447000e+03,670,18750,36,0
5.448000e+03,671,18604,36,0
5.449000e+03,672,18971,37,1
5.450000e+03,671,19335,37,1
5.451000e+03,670,19184,37,0
5.452000e+03,671,19035,37,1
5.453000e+03,672,18887,36,1
5.454000e+03,672,19252,37,0
5.455000e+03,671,19102,37,0
5.456000e+03,672,19465,38,1
5.457000e+03,672,19313,37,1
5.458000e+03,672,19163,37,1
5.459000e+03,672,19526,38,0
5.460000e+03,672,19886,38,0
5.461000e+03,672,19731,38,1
5.462000e+03,672,19577,38,1
5.463000e+03,672,19425,37,1
5.464000e+03,673,19786,38,0
5.465000e+03,672,20144,39,0
5.466000e+03,672,19987,39,1
5.467000e+03,672,19831,38,1
5.468000e+03,673,19677,38,1
5.469000e+03,673,20036,39,0
5.470000e+03,672,20392,39,0
5.471000e+03,672,20233,39,1
5.472000e+03,673,20075,39,1
5.473000e+03,673,20431,39,1
5.474000e+03,672,20272,39,0
5.475000e+03,673,20114,39,0
5.476000e+03,674,20469,39,1
5.477000e+03,673,20822,40,0
5.478000e+03,672,20660,40,0
5.479000e+03,673,20499,40,1
5.480000e+03,673,20851,40,1
5.481000e+03,672,20689,40,1
5.482000e+03,673,20528,40,0
5.483000e+03,674,20880,40,0
5.484000e+03,673,21229,41,1
5.485000e+03,672,21064,41,0
5.486000e+03,673,20900,40,0
5.487000e+03,674,21249,41,1
5.488000e+03,673,21083,41,1
5.489000e+03,673,21431,41,1
5.490000e+03,672,21264,41,0
5.491000e+03,673,21098,41,0
5.492000e+03,674,21446,41,0
5.493000e+03,673,21791,42,1
5.494000e+03,672,21621,42,1
5.495000e+03,673,21453,41,1
5.496000e+03,673,21798,42,0
5.497000e+03,673,21628,42,0
5.498000e+03,673,21972,42,0
5.499000e+03,672,21801,42,1
5.500000e+03,673,22143,43,1
5.501000e+03,673,21971,42,1
5.502000e+03,673,21800,42,0
5.503000e+03,673,22142,43,0
5.504000e+03,673,22482,43,0
5.505000e+03,672,22307,43,1
5.506000e+03,672,22133,43,1
5.507000e+03,673,22473,43,1
5.508000e+03,673,22810,44,0
5.509000e+03,672,22632,44,0
5.510000e+03,672,22456,43,0
5.511000e+03,672,22793,44,1
5.512000e+03,672,22615,44,1
5.513000e+03,673,22951,44,1
5.514000e+03,672,22772,44,0
5.515000e+03,672,23107,45,1
5.516000e+03,672,22927,44,1
5.517000e+03,672,22748,44,0
5.518000e+03,672,23083,45,1
5.519000e+03,672,23415,45,1
5.520000e+03,672,23233,45,1
5.521000e+03,672,23052,45,0
5.522000e+03,672,23384,45,0
5.523000e+03,671,23714,46,0
5.524000e+03,671,23529,45,1
5.525000e+03,672,23346,45,0
5.526000e+03,672,23676,46,0
5.527000e+03,671,24004,46,0
5.528000e+03,670,23817,46,1
5.529000e+03,671,23631,46,1
5.530000e+03,672,23959,46,1
5.531000e+03,671,24284,47,0
5.532000e+03,670,24095,47,1
5.533000e+03,670,23907,46,1
5.534000e+03,671,24233,47,1
5.535000e+03,670,24556,47,0
5.536000e+03,669,24365,47,1
5.537000e+03,670,24175,47,1
5.538000e+03,671,24499,47,1
5.539000e+03,670,24820,48,0
5.540000e+03,669,24627,48,1
5.541000e+03,669,24435,47,1
5.542000e+03,670,24757,48,1
5.543000e+03,670,25076,48,0
5.544000e+03,669,24881,48,1
5.545000e+03,669,24687,48,1
5.546000e+03,669,25007,48,1
5.547000e+03,669,25324,49,0
5.548000e+03,668,25127,49,1
5.549000e+03,668,24931,48,1
5.550000e+03,669,25249,49,1
5.551000e+03,669,25564,49,0
5.552000e+03,668,25365,49,1
5.553000e+03,668,25167,49,1
5.554000e+03,668,25483,49,1
5.555000e+03,668,25796,50,0
5.556000e+03,667,25595,49,1
5.557000e+03,667,25396,49,0
5.558000e+03,668,25710,50,0
5.559000e+03,667,26022,50,0
5.560000e+03,666,25819,50,1
5.561000e+03,667,26130,51,0
5.562000e+03,667,25926,50,0
5.563000e+03,667,26236,51,0
5.564000e+03,666,26032,50,0
5.565000e+03,666,26341,51,1
5.566000e+03,666,26648,52,0
5.567000e+03,665,26440,51,0
5.568000e+03,665,26234,51,0
5.569000e+03,666,26542,51,0
5.570000e+03,665,26847,52,1
5.571000e+03,664,26638,52,0
5.572000e+03,665,26430,51,0
5.573000e+03,665,26736,52,0
5.574000e+03,664,27040,52,0
5.575000e+03,664,26829,52,1
5.576000e+03,664,27132,52,0
5.577000e+03,663,27433,53,1
5.578000e+03,663,27219,53,1
5.579000e+03,663,27007,52,1
5.580000e+03,663,27309,53,1
5.581000e+03,663,27608,53,0
5.582000e+03,663,27393,53,1
5.583000e+03,663,27179,53,1
5.584000e+03,663,27479,53,1
5.585000e+03,662,27777,54,1
5.586000e+03,661,27560,53,0
5.587000e+03,662,27857,54,1
5.588000e+03,662,28152,54,0
5.589000e+03,661,27933,54,1
5.590000e+03,661,27715,54,1
5.591000e+03,661,28011,54,1
5.592000e+03,660,28305,55,1
5.593000e+03,660,28084,54,0
5.594000e+03,660,28377,55,1
5.595000e+03,659,28668,55,0
5.596000e+03,659,28445,55,1
5.597000e+03,659,28223,55,1
5.598000e+03,659,28515,55,1
5.599000e+03,659,28805,56,1
5.600000e+03,658,28580,55,0
5.601000e+03,658,28869,56,1
5.602000e+03,658,29156,56,0
5.603000e+03,657,28929,56,1
5.604000e+03,657,28703,56,1
5.605000e+03,658,28991,56,1
5.606000e+03,657,29277,57,1
5.607000e+03,656,29049,56,1
5.608000e+03,657,29335,57,1
5.609000e+03,656,29618,57,0
5.610000e+03,655,29387,57,1
5.611000e+03,655,29158,56,0
5.612000e+03,656,29443,57,1
5.613000e+03,655,29725,58,1
5.614000e+03,654,30005,58,1
5.615000e+03,654,29771,58,1
5.616000e+03,654,29539,57,1
5.617000e+03,654,29821,58,1
5.618000e+03,654,30101,58,1
5.619000e+03,653,30378,59,0
5.620000e+03,652,30141,58,1
5.621000e+03,653,29906,58,0
5.622000e+03,653,30185,58,1
5.623000e+03,652,30462,59,0
5.624000e+03,651,30225,59,1
5.625000e+03,652,30501,59,1
5.626000e+03,651,30775,60,1
5.627000e+03,650,30535,59,1
5.628000e+03,651,30809,60,1
5.629000e+03,650,31081,60,1
5.630000e+03,649,30839,60,1
5.631000e+03,649,30599,59,1
5.632000e+03,650,30872,60,0
5.633000e+03,649,31143,60,1
5.634000e+03,648,31412,61,0
5.635000e+03,648,31167,60,1
5.636000e+03,648,30924,60,0
5.637000e+03,648,31195,60,1
5.638000e+03,647,31464,61,0
5.639000e+03,647,31731,61,1
5.640000e+03,646,31484,61,0
5.641000e+03,646,31751,62,1
5.642000e+03,646,32015,62,1
5.643000e+03,645,31765,62,1
5.644000e+03,645,31517,61,1
5.645000e+03,645,31783,62,1
5.646000e+03,645,32047,62,1
5.647000e+03,644,32309,63,1
5.648000e+03,643,32057,62,1
5.649000e+03,643,32319,63,1
5.650000e+03,643,32579,63,1
5.651000e+03,642,32325,63,1
5.652000e+03,642,32073,62,1
5.653000e+03,643,32335,63,1
5.654000e+03,642,32595,63,1
5.655000e+03,641,32853,64,1
5.656000e+03,640,32597,63,1
5.657000e+03,641,32855,64,1
5.658000e+03,640,33111,64,1
5.659000e+03,639,32853,64,1
5.660000e+03,639,33109,64,1
5.661000e+03,639,33363,65,1
5.662000e+03,638,33103,64,1
5.663000e+03,638,33357,65,1
5.664000e+03,637,33097,64,1
5.665000e+03,638,33351,65,1
5.666000e+03,637,33603,65,1
5.667000e+03,636,33341,65,1
5.668000e+03,636,33593,65,1
5.669000e+03,636,33843,66,1
5.670000e+03,635,33579,65,1
5.671000e+03,635,33829,66,1
5.672000e+03,634,34077,66,1
5.673000e+03,634,33811,66,1
5.674000e+03,634,34059,66,1
5.675000e+03,633,34305,67,1
5.676000e+03,632,34037,66,1
5.677000e+03,633,34284,66,0
5.678000e+03,632,34529,67,1
5.679000e+03,631,34260,66,0
5.680000e+03,631,34505,67,1
5.681000e+03,631,34748,67,0
5.682000e+03,630,34477,67,1
5.683000e+03,630,34720,67,0
5.684000e+03,629,34961,68,1
5.685000e+03,629,34688,67,0
5.686000e+03,629,34929,68,1
5.687000e+03,628,35169,68,1
5.688000e+03,627,34895,68,1
5.689000e+03,628,35135,68,1
5.690000e+03,627,35373,69,1
5.691000e+03,626,35097,68,1
5.692000e+03,626,35335,69,1
5.693000e+03,626,35571,69,1
5.694000e+03,625,35294,68,0
5.695000e+03,625,35531,69,1
5.696000e+03,624,35766,69,0
5.697000e+03,623,35999,70,1
5.698000e+03,623,35718,69,0
5.699000e+03,623,35951,70,1
5.700000e+03,622,36183,70,1
5.701000e+03,621,35901,70,1
5.702000e+03,622,36133,70,1
5.703000e+03,621,36363,71,1
5.704000e+03,620,36079,70,1
5.705000e+03,620,36310,70,0
5.706000e+03,619,36539,71,1
5.707000e+03,619,36254,70,0
5.708000e+03,619,36483,71,1
5.709000e+03,618,36710,71,0
5.710000e+03,617,36936,72,0
5.711000e+03,617,36648,71,0
5.712000e+03,617,36874,72,0
5.713000e+03,616,37098,72,0
5.714000e+03,615,36809,71,1
5.715000e+03,615,37034,72,0
5.716000e+03,615,37257,72,1
5.717000e+03,614,36966,72,0
5.718000e+03,614,37190,72,0
5.719000e+03,613,37412,73,0
5.720000e+03,612,37632,73,0
5.721000e+03,612,37338,72,0
5.722000e+03,612,37559,73,1
5.723000e+03,611,37778,73,0
5.724000e+03,610,37483,73,1
5.725000e+03,610,37703,73,1
5.726000e+03,610,37921,74,1
5.727000e+03,609,38137,74,1
5.728000e+03,608,37840,73,0
5.729000e+03,608,38057,74,1
5.730000e+03,608,38272,74,0
5.731000e+03,607,37973,74,1
5.732000e+03,607,38189,74,1
5.733000e+03,606,38403,75,1
5.734000e+03,605,38615,75,1
5.735000e+03,605,38314,74,0
5.736000e+03,605,38527,75,1
5.737000e+03,604,38739,75,1
5.738000e+03,603,38437,75,1
5.739000e+03,603,38649,75,1
5.740000e+03,602,38860,75,0
5.741000e+03,602,39069,76,1
5.742000e+03,601,38764,75,0
5.743000e+03,601,38974,76,0
5.744000e+03,600,39182,76,0
5.745000e+03,599,39388,76,0
5.746000e+03,599,39081,76,1
5.747000e+03,599,39288,76,0
5.748000e+03,598,39494,77,0
5.749000e+03,597,39186,76,0
5.750000e+03,597,39392,76,0
5.751000e+03,597,39597,77,1
5.752000e+03,596,39800,77,0
5.753000e+03,595,39490,77,0
5.754000e+03,595,39694,77,0
5.755000e+03,594,39896,77,0
5.756000e+03,594,40097,78,1
5.757000e+03,593,39784,77,0
5.758000e+03,593,39986,78,0
5.759000e+03,592,40186,78,0
5.760000e+03,591,40385,78,1
5.761000e+03,590,40070,78,0
5.762000e+03,591,40269,78,1
5.763000e+03,590,40467,79,1
5.764000e+03,589,40663,79,1
5.765000e+03,588,40346,78,0
5.766000e+03,588,40543,79,1
5.767000e+03,588,40739,79,1
5.768000e+03,587,40933,79,1
5.769000e+03,586,40614,79,0
5.770000e+03,586,40809,79,1
5.771000e+03,585,41003,80,1
5.772000e+03,584,41195,80,1
5.773000e+03,584,40874,79,0
5.774000e+03,584,41067,80,1
5.775000e+03,583,41259,80,1
5.776000e+03,582,41449,80,1
5.777000e+03,581,41126,80,0
5.778000e+03,581,41317,80,1
5.779000e+03,581,41507,81,1
5.780000e+03,580,41695,81,1
5.781000e+03,579,41370,80,0
5.782000e+03,579,41559,81,1
5.783000e+03,578,41747,81,1
5.784000e+03,577,41933,81,1
5.785000e+03,577,42118,82,0
5.786000e+03,576,41789,81,1
5.787000e+03,576,41975,81,1
5.788000e+03,575,42160,82,0
5.789000e+03,574,42343,82,1
5.790000e+03,573,42013,82,1
5.791000e+03,574,42197,82,1
5.792000e+03,573,42380,82,0
5.793000e+03,572,42561,83,1
5.794000e+03,571,42229,82,1
5.795000e+03,571,42412,82,0
5.796000e+03,570,42593,83,1
5.797000e+03,570,42773,83,1
5.798000e+03,569,42951,83,1
5.799000e+03,568,42616,83,0
5.800000e+03,568,42796,83,0
5.801000e+03,567,42974,83,0
5.802000e+03,566,43151,84,1
5.803000e+03,566,42814,83,0
5.804000e+03,566,42992,83,0
5.805000e+03,565,43169,84,1
5.806000e+03,564,43344,84,0
5.807000e+03,563,43518,84,0
5.808000e+03,562,43179,84,1
5.809000e+03,562,43354,84,0
5.810000e+03,562,43528,85,0
5.811000e+03,561,43700,85,0
5.812000e+03,560,43871,85,1
5.813000e+03,559,43529,85,1
5.814000e+03,559,43701,85,1
5.815000e+03,558,43872,85,0
5.816000e+03,558,44042,86,0
5.817000e+03,557,43698,85,0
5.818000e+03,557,43869,85,1
5.819000e+03,556,44039,86,1
5.820000e+03,555,44207,86,1
5.821000e+03,554,44374,86,0
5.822000e+03,553,44028,85,0
5.823000e+03,554,44197,86,1
5.824000e+03,553,44364,86,0
5.825000e+03,552,44530,86,0
5.826000e+03,551,44695,87,1
5.827000e+03,550,44346,86,0
5.828000e+03,550,44512,86,0
5.829000e+03,549,44677,87,1
5.830000e+03,549,44840,87,0
5.831000e+03,548,45002,87,0
5.832000e+03,547,44651,87,1
5.833000e+03,547,44815,87,1
5.834000e+03,546,44977,87,1
5.835000e+03,545,45138,88,0
5.836000e+03,544,45298,88,0
5.837000e+03,544,44945,87,1
5.838000e+03,544,45106,88,0
5.839000e+03,543,45266,88,0
5.840000e+03,542,45425,88,1
5.841000e+03,541,45583,89,1
5.842000e+03,540,45739,89,1
5.843000e+03,539,45382,88,0
5.844000e+03,540,45540,88,0
5.845000e+03,539,45697,89,1
5.846000e+03,538,45852,89,0
5.847000e+03,537,46006,89,0
5.848000e+03,536,45647,89,1
5.849000e+03,536,45803,89,1
5.850000e+03,535,45958,89,0
5.851000e+03,535,46111,90,1
5.852000e+03,534,46263,90,1
5.853000e+03,533,46414,90,0
5.854000e+03,532,46052,89,0
5.855000e+03,532,46205,90,1
5.856000e+03,531,46357,90,1
5.857000e+03,530,46507,90,1
5.858000e+03,530,46656,91,0
5.859000e+03,529,46292,90,0
5.860000e+03,529,46443,90,1
5.861000e+03,528,46593,91,1
5.862000e+03,527,46741,91,1
5.863000e+03,526,46888,91,0
5.864000e+03,525,47034,91,0
5.865000e+03,524,46667,91,1
5.866000e+03,525,46815,91,1
5.867000e+03,524,46962,91,0
5.868000e+03,523,47108,92,0
5.869000e+03,522,47252,92,0
5.870000e+03,521,46883,91,1
5.871000e+03,521,47029,91,1
5.872000e+03,520,47174,92,0
5.873000e+03,520,47318,92,0
5.874000e+03,519,47461,92,1
5.875000e+03,518,47603,92,1
5.876000e+03,517,47232,92,0
5.877000e+03,517,47375,92,1
5.878000e+03,516,47517,92,1
5.879000e+03,515,47658,93,0
5.880000e+03,514,47798,93,0
5.881000e+03,514,47937,93,1
5.882000e+03,513,47563,92,1
5.883000e+03,513,47704,93,0
5.884000e+03,512,47844,93,0
5.885000e+03,511,47983,93,1
5.886000e+03,510,48121,93,1
5.887000e+03,509,48258,94,0
5.888000e+03,509,48393,94,1
5.889000e+03,508,48015,93,1
5.890000e+03,508,48152,94,0
5.891000e+03,507,48288,94,0
5.892000e+03,506,48423,94,1
5.893000e+03,505,48557,94,1
5.894000e+03,504,48690,95,0
5.895000e+03,503,48310,94,0
5.896000e+03,504,48445,94,1
5.897000e+03,503,48579,94,1
5.898000e+03,502,48712,95,0
5.899000e+03,501,48844,95,0
5.900000e+03,500,48975,95,1
5.901000e+03,499,48593,94,1
5.902000e+03,499,48726,95,0
5.903000e+03,498,48858,95,0
5.904000e+03,498,48989,95,1
5.905000e+03,497,49119,95,1
5.906000e+03,496,49248,96,0
5.907000e+03,495,49376,96,0
5.908000e+03,494,48991,95,1
5.909000e+03,494,49121,95,1
5.910000e+03,493,49250,96,0
5.911000e+03,492,49378,96,0
5.912000e+03,492,49505,96,1
5.913000e+03,491,49631,96,1
5.914000e+03,490,49244,96,0
5.915000e+03,490,49372,96,0
5.916000e+03,489,49499,96,1
5.917000e+03,488,49625,96,1
5.918000e+03,487,49750,97,0
5.919000e+03,486,49874,97,0
5.920000e+03,486,49997,97,1
5.921000e+03,485,49607,96,1
5.922000e+03,485,49732,97,0
5.923000e+03,484,49856,97,0
5.924000e+03,483,49979,97,1
5.925000e+03,482,50101,97,1
5.926000e+03,481,50222,98,0
5.927000e+03,480,50342,98,0
5.928000e+03,480,49949,97,1
5.929000e+03,480,50071,97,1
5.930000e+03,479,50192,98,0
5.931000e+03,478,50312,98,0
5.932000e+03,477,50431,98,1
5.933000e+03,476,50550,98,0
5.934000e+03,475,50668,98,0
5.935000e+03,474,50273,98,1
5.936000e+03,475,50393,98,1
5.937000e+03,474,50512,98,0
5.938000e+03,473,50630,98,0
5.939000e+03,472,50747,99,1
5.940000e+03,471,50863,99,1
5.941000e+03,470,50978,99,0
5.942000e+03,469,51092,99,0
5.943000e+03,468,50693,99,1
5.944000e+03,469,50809,99,1
5.945000e+03,468,50925,99,1
5.946000e+03,467,51040,99,0
5.947000e+03,466,51154,99,0
5.948000e+03,465,51267,100,1
5.949000e+03,464,51379,100,1
5.950000e+03,463,50978,99,0
5.951000e+03,463,51092,99,0
5.952000e+03,463,51205,100,1
5.953000e+03,462,51317,100,1
5.954000e+03,461,51429,100,1
5.955000e+03,460,51540,100,0
5.956000e+03,459,51650,100,0
5.957000e+03,458,51759,101,1
5.958000e+03,457,51355,100,1
5.959000e+03,458,51466,100,0
5.960000e+03,457,51576,100,0
5.961000e+03,456,51686,100,0
5.962000e+03,455,51795,101,1
5.963000e+03,454,51903,101,1
5.964000e+03,453,52010,101,0
5.965000e+03,452,51604,100,0
5.966000e+03,452,51713,101,1
5.967000e+03,452,51821,101,1
5.968000e+03,451,51929,101,1
5.969000e+03,450,52036,101,0
5.970000e+03,449,52142,101,0
5.971000e+03,448,52247,102,1
5.972000e+03,447,52351,102,1
5.973000e+03,446,51943,101,1
5.974000e+03,446,52050,101,0
5.975000e+03,446,52156,101,0
5.976000e+03,445,52261,102,1
5.977000e+03,444,52365,102,1
5.978000e+03,443,52468,102,0
5.979000e+03,442,52571,102,1
5.980000e+03,441,52673,102,1
5.981000e+03,440,52262,102,0
5.982000e+03,440,52366,102,0
5.983000e+03,440,52469,102,1
5.984000e+03,439,52572,102,0
5.985000e+03,438,52674,102,0
5.986000e+03,437,52775,103,1
5.987000e+03,436,52875,103,1
5.988000e+03,435,52974,103,0
5.989000e+03,434,52561,102,1
5.990000e+03,435,52663,102,1
5.991000e+03,434,52764,103,0
5.992000e+03,433,52864,103,0
5.993000e+03,432,52963,103,1
5.994000e+03,431,53062,103,0
5.995000e+03,430,53160,103,0
5.996000e+03,429,53257,104,1
5.997000e+03,428,52841,103,1
5.998000e+03,429,52941,103,1
5.999000e+03,428,53040,103,0
6.000000e+03,427,53138,103,0
6.001000e+03,426,53235,103,1
6.002000e+03,425,53332,104,0
6.003000e+03,424,53428,104,0
6.004000e+03,423,53523,104,1
6.005000e+03,423,53617,104,1
6.006000e+03,422,53199,103,1
6.007000e+03,422,53296,104,0
6.008000e+03,421,53392,104,0
6.009000e+03,420,53487,104,1
6.010000e+03,419,53582,104,0
6.011000e+03,418,53676,104,0
6.012000e+03,417,53769,105,1
6.013000e+03,417,53861,105,1
6.014000e+03,416,53441,104,1
6.015000e+03,416,53536,104,0
6.016000e+03,415,53630,104,0
6.017000e+03,414,53724,104,0
6.018000e+03,413,53817,105,1
6.019000e+03,412,53909,105,1
6.020000e+03,412,54000,105,0
6.021000e+03,411,54091,105,1
6.022000e+03,410,53669,104,1
6.023000e+03,410,53762,105,0
6.024000e+03,409,53854,105,0
6.025000e+03,408,53946,105,0
6.026000e+03,407,54037,105,1
6.027000e+03,407,54127,105,1
6.028000e+03,406,54217,105,1
6.029000e+03,405,54306,106,0
6.030000e+03,404,54394,106,0
6.031000e+03,403,53970,105,0
6.032000e+03,403,54061,105,1
6.033000e+03,402,54151,105,1
6.034000e+03,402,54240,105,0
6.035000e+03,401,54329,106,1
6.036000e+03,400,54417,106,1
6.037000e+03,399,54504,106,0
6.038000e+03,398,54591,106,1
6.039000e+03,397,54165,105,1
6.040000e+03,397,54254,105,0
6.041000e+03,397,54343,106,1
6.042000e+03,396,54431,106,1
6.043000e+03,395,54518,106,0
6.044000e+03,394,54605,106,1
6.045000e+03,393,54691,106,1
6.046000e+03,392,54776,106,0
6.047000e+03,392,54861,107,1
6.048000e+03,391,54433,106,1
6.049000e+03,391,54520,106,0
6.050000e+03,390,54607,106,1
6.051000e+03,389,54693,106,1
6.052000e+03,388,54778,106,0
6.053000e+03,387,54863,107,1
6.054000e+03,387,54947,107,1
6.055000e+03,386,55030,107,0
6.056000e+03,385,54601,106,1
6.057000e+03,385,54687,106,1
6.058000e+03,384,54772,106,0
6.059000e+03,383,54857,107,1
6.060000e+03,383,54941,107,1
6.061000e+03,382,55024,107,0
6.062000e+03,381,55107,107,1
6.063000e+03,380,55189,107,1
6.064000e+03,379,55270,107,0
6.065000e+03,378,54839,107,1
6.066000e+03,379,54923,107,1
6.067000e+03,378,55006,107,0
6.068000e+03,377,55089,107,1
6.069000e+03,376,55171,107,1
6.070000e+03,375,55252,107,0
6.071000e+03,374,55333,108,1
6.072000e+03,373,55413,108,1
6.073000e+03,373,54981,107,1
